Dish Name,Region/Origin,Ingredients,Cultural Significance
1.0,309,1,1
1.0,45,1,1
1.0,3,1,1
2.0,309,1,1
2.0,45,1,1
4.0,45,1,1
1.0,17,1,1
1.0,45,1,1
1.0,309,1,1
7.0,45,3,1
1.0,17,1,1
5.0,3,1,1
2.0,3,1,1
1.0,309,1,1
1.0,309,1,1
4.0,45,1,1
1.0,45,1,1
1.0,309,1,1
1.0,45,1,1
3.0,45,1,1
1.0,17,1,1
1.0,309,1,1
1.0,17,1,1
1.0,45,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
3.0,45,1,1
1.0,309,1,1
1.0,45,3,1
5.0,45,1,1
1.0,45,1,1
1.0,309,1,1
2.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,17,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,45,1,1
1.0,309,1,1
2.0,309,1,1
1.0,309,1,1
1.0,45,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,45,1,1
5.0,309,1,1
4.0,309,1,1
2.0,45,1,1
1.0,45,1,1
1.0,309,1,1
1.0,309,1,1
3.0,17,1,1
1.0,309,1,1
1.0,45,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
4.0,309,1,1
2.0,309,2,1
1.0,45,1,1
4.0,309,1,1
2.0,309,1,1
1.0,309,1,1
2.0,45,1,1
2.0,309,1,2
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,17,1,1
2.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
1.0,309,1,1
5.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,45,1,1
1.0,309,1,1
1.0,45,1,1
2.0,45,1,1
1.0,45,1,1
1.0,309,1,1
1.0,309,1,1
3.0,45,1,1
1.0,309,1,1
1.0,309,3,1
1.0,45,1,1
1.0,45,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
5.0,309,1,1
1.0,45,2,1
1.0,309,1,1
1.0,309,1,1
1.0,45,1,1
1.0,309,1,1
1.0,309,1,1
1.0,45,1,1
1.0,309,1,1
1.0,309,1,1
1.0,45,1,1
1.0,309,1,1
1.0,309,1,3
1.0,45,1,1
2.0,309,1,1
1.0,309,1,1
4.0,309,1,1
1.0,309,1,1
1.0,309,2,1
1.0,309,1,1
3.0,45,2,1
1.0,309,2,1
1.0,45,4,1
1.0,309,1,3
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,45,1,1
1.0,309,1,1
1.0,309,2,1
1.0,309,1,1
2.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
4.0,309,1,1
1.0,309,1,1
1.0,309,1,1
3.0,45,1,1
3.0,45,1,1
1.0,7,1,1
1.0,309,1,1
1.0,45,1,2
1.0,45,1,1
1.0,309,1,1
1.0,309,3,1
1.0,309,2,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
1.0,45,1,1
1.0,309,1,1
1.0,309,4,1
1.0,309,1,1
1.0,45,1,1
1.0,309,1,1
10.0,309,1,1
1.0,309,1,1
1.0,309,2,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
3.0,309,1,1
1.0,309,1,1
1.0,45,1,1
3.0,309,2,1
2.0,309,2,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,2,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,2,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
1.0,309,4,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
1.0,309,5,1
1.0,309,1,1
2.0,309,1,1
1.0,309,1,1
1.0,309,2,1
1.0,309,1,1
8.0,309,1,1
2.0,309,1,1
1.0,309,1,1
2.0,309,1,1
1.0,309,1,1
1.0,309,1,1
3.0,309,1,1
1.0,309,1,1
1.0,309,1,1
14.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
1.0,309,1,1
3.0,309,1,1
2.0,309,1,1
6.0,309,1,1
2.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,2,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
4.0,309,2,1
9.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,2
1.0,309,1,1
3.0,309,3,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,7,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
1.0,309,5,1
2.0,309,5,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
4.0,309,5,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
2.0,309,2,1
2.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
1.0,309,1,1
3.0,309,1,1
1.0,309,1,1
2.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
7.0,309,2,1
1.0,309,1,1
1.0,309,1,1
2.0,309,1,1
3.0,309,1,1
1.0,309,1,1
1.0,309,1,1
3.0,309,1,1
1.0,309,1,1
1.0,309,5,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
9.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,2
3.0,309,5,1
1.0,309,1,1
2.0,309,1,1
2.0,309,1,1
1.0,309,1,1
2.0,309,2,1
2.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
5.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,309,1,1
1.0,465,1,1
1.0,465,1,1
3.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,2,1
1.0,465,14,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
3.0,465,1,1
1.0,465,14,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,2,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,11,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,2,1
1.0,465,1,1
1.0,465,2,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,10,1
1.0,465,1,1
1.0,465,1,1
1.0,465,2,1
1.0,465,1,1
1.0,465,1,1
4.0,1,10,1
1.0,465,1,1
1.0,465,1,1
5.0,465,4,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,2,1
1.0,465,1,1
4.0,465,1,1
1.0,465,1,1
1.0,465,1,1
4.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
8.0,465,1,1
3.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
4.0,465,1,1
1.0,465,5,1
1.0,465,1,1
3.0,465,1,1
1.0,465,2,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,2,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,2,1
1.0,465,2,1
1.0,465,1,1
1.0,465,2,1
9.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
3.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,1,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
3.0,465,1,1
2.0,465,1,1
1.0,465,1,1
3.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
3.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,2,1
1.0,465,1,1
3.0,465,1,1
4.0,465,3,1
2.0,465,1,1
3.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,5,1
4.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,2,1
4.0,465,2,1
1.0,465,1,1
10.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
4.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,2,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,2
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
3.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,2,1
6.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
5.0,465,1,1
3.0,465,3,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,2,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
5.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
3.0,465,1,1
1.0,465,1,1
1.0,465,2,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,2
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,2,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,3,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
3.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,3,1
3.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
2.0,465,1,1
5.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
8.0,465,1,1
2.0,465,1,1
1.0,465,1,1
7.0,465,1,1
3.0,465,1,1
1.0,465,3,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
2.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
2.0,465,1,1
2.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,4,1
1.0,465,1,1
1.0,465,1,1
2.0,465,2,1
3.0,465,1,1
5.0,465,3,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
3.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
6.0,465,1,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,1,1
2.0,465,1,1
1.0,465,2,1
2.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,2,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,3,1
1.0,465,1,1
2.0,465,1,1
4.0,465,2,1
2.0,465,1,1
1.0,465,1,1
3.0,465,1,1
1.0,465,1,1
1.0,465,1,1
1.0,465,5,1
1.0,465,1,1
1.0,465,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,3,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
8.0,1,8,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
3.0,151,1,1
3.0,6,1,1
10.0,7,1,1
1.0,480,1,1
1.0,480,1,1
3.0,480,1,1
2.0,480,1,1
1.0,480,1,1
2.0,480,1,1
3.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,2,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,881,1,1
5.0,16,1,1
1.0,480,1,1
1.0,480,1,1
13.0,881,5,1
1.0,480,2,1
2.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,1,1,1
1.0,480,1,1
1.0,480,1,1
4.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
2.0,16,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
2.0,480,1,1
1.0,480,1,1
8.0,480,1,1
1.0,480,2,1
3.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
4.0,480,2,1
2.0,480,3,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,7,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
3.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
4.0,480,3,2
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,1,1
1.0,480,2,1
4.0,480,1,1
1.0,480,1,1
8.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,154,8,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,3,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
3.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
3.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
3.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
9.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,1,1
1.0,480,1,1
2.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,1,1
1.0,480,1,1
1.0,480,3,1
1.0,480,1,1
3.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,3,1
1.0,480,1,1
1.0,480,1,1
3.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,4,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,3,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,2
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,3,1
1.0,1,1,1
3.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
6.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,3,1
1.0,480,1,1
1.0,480,2,1
2.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
2.0,480,2,1
1.0,480,2,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,3,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,2
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,1,1
1.0,480,1,1
1.0,480,3,1
1.0,480,1,1
1.0,480,2,1
1.0,480,2,1
1.0,480,3,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
2.0,480,2,2
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,2,1
1.0,480,2,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,480,1,1
1.0,41,1,1
1.0,2,1,1
2.0,881,1,1
1.0,881,1,1
3.0,881,1,1
1.0,881,1,1
1.0,5,1,1
4.0,5,1,1
1.0,41,1,1
1.0,41,1,1
1.0,881,1,1
3.0,881,2,1
1.0,881,2,1
3.0,881,1,1
1.0,881,1,1
3.0,881,3,1
3.0,881,2,1
1.0,41,1,1
1.0,41,11,1
1.0,881,1,1
1.0,261,1,1
1.0,41,1,1
1.0,881,1,1
2.0,881,1,1
2.0,5,1,1
1.0,881,5,1
2.0,261,1,1
1.0,2,1,1
2.0,881,1,1
3.0,261,4,1
1.0,41,1,1
1.0,41,11,1
1.0,41,1,1
4.0,261,1,1
3.0,261,1,1
1.0,19,1,1
1.0,261,1,1
1.0,41,1,1
1.0,1,1,1
1.0,881,2,2
1.0,41,1,1
1.0,2,1,1
1.0,41,1,1
1.0,2,1,1
1.0,261,1,1
1.0,7,1,1
2.0,881,1,1
1.0,881,1,1
2.0,881,2,2
1.0,41,2,1
1.0,41,1,1
1.0,261,1,1
1.0,480,1,1
1.0,7,1,1
1.0,261,1,1
1.0,881,1,1
1.0,2,1,1
1.0,881,1,1
3.0,261,1,1
1.0,881,1,1
1.0,382,1,1
1.0,41,1,1
3.0,881,1,1
1.0,261,1,1
1.0,261,1,1
1.0,41,1,1
8.0,261,1,1
1.0,261,1,1
1.0,480,1,1
1.0,881,1,1
1.0,261,1,1
1.0,41,1,1
3.0,41,1,1
1.0,41,5,1
3.0,881,1,1
2.0,7,1,1
1.0,41,1,1
1.0,881,1,1
1.0,881,1,1
1.0,261,1,1
3.0,7,1,1
1.0,881,1,1
1.0,881,1,1
1.0,41,1,1
5.0,881,3,1
4.0,261,1,1
5.0,261,1,1
1.0,41,1,1
1.0,261,1,1
1.0,881,1,1
1.0,881,1,1
1.0,881,1,1
1.0,1,1,1
1.0,881,1,1
1.0,4,1,1
1.0,881,1,1
4.0,881,1,1
1.0,881,1,1
1.0,881,1,1
1.0,480,1,1
1.0,9,1,1
1.0,881,1,1
1.0,10,1,1
1.0,881,1,1
1.0,881,2,1
1.0,41,2,1
1.0,1,1,1
1.0,41,1,1
1.0,881,5,1
1.0,149,1,1
3.0,219,1,1
1.0,881,1,1
1.0,7,1,1
1.0,881,1,1
